dt_referencia,merchant_id,cluster,frn_id
2024-08-01,MRC_01405,REATIVADO,FRN_438
2024-08-01,MRC_01406,REATIVADO,FRN_275
2024-08-01,MRC_01407,PRE_CHURN,FRN_151
2024-08-01,MRC_01408,ATIVO,FRN_405
2024-08-01,MRC_01409,ATIVO,FRN_077
2024-08-01,MRC_01410,CAPTADO,FRN_168
2024-08-01,MRC_01411,ATIVO,FRN_127
2024-08-01,MRC_01412,PRE_CHURN,FRN_028
2024-08-01,MRC_01413,ATIVO,FRN_323
2024-08-01,MRC_01414,PRE_CHURN,FRN_408
2024-08-01,MRC_01415,ATIVO,FRN_144
2024-08-01,MRC_01416,ATIVO,FRN_447
2024-08-01,MRC_01417,ATIVO,FRN_065
2024-08-01,MRC_01418,ATIVO,FRN_436
2024-08-01,MRC_01419,ATIVO,FRN_261
2024-08-01,MRC_01420,ATIVO,FRN_496
2024-08-01,MRC_01421,REATIVADO,FRN_300
2024-08-01,MRC_01422,CHURN,FRN_454
2024-08-01,MRC_01423,REATIVADO,FRN_251
2024-08-01,MRC_01424,ATIVO,FRN_108
2024-08-01,MRC_01425,ATIVO,FRN_373
2024-08-01,MRC_01426,ATIVO,FRN_042
2024-08-01,MRC_01427,ATIVO,FRN_402
2024-08-01,MRC_01428,ATIVO,FRN_241
2024-08-01,MRC_01429,CHURN,FRN_405
2024-08-01,MRC_01430,ATIVO,FRN_340
2024-08-01,MRC_01431,ATIVO,FRN_315
2024-08-01,MRC_01432,CHURN,FRN_034
2024-08-01,MRC_01433,ATIVO,FRN_086
2024-08-01,MRC_01434,PRE_CHURN,FRN_261
2024-08-01,MRC_01435,REATIVADO,FRN_199
2024-08-01,MRC_01436,ATIVO,FRN_385
2024-08-01,MRC_01437,PRE_CHURN,FRN_452
2024-08-01,MRC_01438,ATIVO,FRN_331
2024-08-01,MRC_01439,PRE_CHURN,FRN_385
2024-08-01,MRC_01440,CAPTADO,FRN_261
2024-08-01,MRC_01441,ATIVO,FRN_192
2024-08-01,MRC_01442,PRE_CHURN,FRN_256
2024-08-01,MRC_01443,ATIVO,FRN_266
2024-08-01,MRC_01444,REATIVADO,FRN_238
2024-08-01,MRC_01445,ATIVO,FRN_092
2024-08-01,MRC_01446,REATIVADO,FRN_165
2024-08-01,MRC_01447,ATIVO,FRN_365
2024-08-01,MRC_01448,CHURN,FRN_192
2024-08-01,MRC_01449,ATIVO,FRN_270
2024-08-01,MRC_01450,ATIVO,FRN_356
2024-08-01,MRC_01451,REATIVADO,FRN_248
2024-08-01,MRC_01452,CHURN,FRN_367
2024-08-01,MRC_01453,CHURN,FRN_490
2024-08-01,MRC_01454,ATIVO,FRN_254
2024-08-01,MRC_01455,PRE_CHURN,FRN_243
2024-08-01,MRC_01456,ATIVO,FRN_138
2024-08-01,MRC_01457,PRE_CHURN,FRN_298
2024-08-01,MRC_01458,ATIVO,FRN_206
2024-08-01,MRC_01459,ATIVO,FRN_327
2024-08-01,MRC_01460,CHURN,FRN_472
2024-08-01,MRC_01461,CHURN,FRN_405
2024-08-01,MRC_01462,REATIVADO,FRN_299
2024-08-01,MRC_01463,PRE_CHURN,FRN_333
2024-08-01,MRC_01464,PRE_CHURN,FRN_019
2024-08-01,MRC_01465,ATIVO,FRN_107
2024-08-01,MRC_01466,PRE_CHURN,FRN_113
2024-08-01,MRC_01467,PRE_CHURN,FRN_459
2024-08-01,MRC_01468,ATIVO,FRN_104
2024-08-01,MRC_01469,REATIVADO,FRN_232
2024-08-01,MRC_01470,REATIVADO,FRN_442
2024-08-01,MRC_01471,CHURN,FRN_121
2024-08-01,MRC_01472,ATIVO,FRN_203
2024-08-01,MRC_01473,ATIVO,FRN_112
2024-08-01,MRC_01474,CHURN,FRN_157
2024-08-01,MRC_01475,ATIVO,FRN_218
2024-08-01,MRC_01476,REATIVADO,FRN_456
2024-08-01,MRC_01477,CHURN,FRN_194
2024-08-01,MRC_01478,PRE_CHURN,FRN_293
2024-08-01,MRC_01479,CHURN,FRN_081
2024-08-01,MRC_01480,ATIVO,FRN_479
2024-08-01,MRC_01481,ATIVO,FRN_432
2024-08-01,MRC_01482,ATIVO,FRN_192
2024-08-01,MRC_01483,PRE_CHURN,FRN_131
2024-08-01,MRC_01484,CAPTADO,FRN_282
2024-08-01,MRC_01485,PRE_CHURN,FRN_044
2024-08-01,MRC_01486,ATIVO,FRN_069
2024-08-01,MRC_01487,CHURN,FRN_385
2024-08-01,MRC_01488,ATIVO,FRN_044
2024-08-01,MRC_01489,ATIVO,FRN_152
2024-08-01,MRC_01490,PRE_CHURN,FRN_228
2024-08-01,MRC_01491,REATIVADO,FRN_266
2024-08-01,MRC_01492,ATIVO,FRN_181
2024-08-01,MRC_01493,CHURN,FRN_118
2024-08-01,MRC_01494,ATIVO,FRN_299
2024-08-01,MRC_01495,ATIVO,FRN_022
2024-08-01,MRC_01496,ATIVO,FRN_239
2024-08-01,MRC_01497,PRE_CHURN,FRN_263
2024-08-01,MRC_01498,ATIVO,FRN_319
2024-08-01,MRC_01499,PRE_CHURN,FRN_173
2024-08-01,MRC_01500,ATIVO,FRN_219
2024-08-01,MRC_01501,CAPTADO,FRN_231
2024-08-01,MRC_01502,ATIVO,FRN_240
2024-08-01,MRC_01503,CHURN,FRN_222
2024-08-01,MRC_01504,REATIVADO,FRN_210
2024-08-01,MRC_01505,ATIVO,FRN_189
2024-08-01,MRC_01506,ATIVO,FRN_412
2024-08-01,MRC_01507,ATIVO,FRN_255
2024-08-01,MRC_01508,REATIVADO,FRN_163
2024-08-01,MRC_01509,ATIVO,FRN_140
2024-08-01,MRC_01510,ATIVO,FRN_196
2024-08-01,MRC_01511,ATIVO,FRN_013
2024-08-01,MRC_01512,PRE_CHURN,FRN_092
2024-08-01,MRC_01513,CAPTADO,FRN_227
2024-08-01,MRC_01514,ATIVO,FRN_120
2024-08-01,MRC_01515,PRE_CHURN,FRN_136
2024-08-01,MRC_01516,ATIVO,FRN_331
2024-08-01,MRC_01517,REATIVADO,FRN_039
2024-08-01,MRC_01518,ATIVO,FRN_184
2024-08-01,MRC_01519,ATIVO,FRN_462
2024-08-01,MRC_01520,ATIVO,FRN_043
2024-08-01,MRC_01521,PRE_CHURN,FRN_151
2024-08-01,MRC_01522,ATIVO,FRN_432
2024-08-01,MRC_01523,ATIVO,FRN_257
2024-08-01,MRC_01524,ATIVO,FRN_263
2024-08-01,MRC_01525,ATIVO,FRN_280
2024-08-01,MRC_01526,ATIVO,FRN_330
2024-08-01,MRC_01527,ATIVO,FRN_041
2024-08-01,MRC_01528,ATIVO,FRN_403
2024-08-01,MRC_01529,CAPTADO,FRN_142
2024-08-01,MRC_01530,ATIVO,FRN_475
2024-08-01,MRC_01531,ATIVO,FRN_117
2024-08-01,MRC_01532,ATIVO,FRN_051
2024-08-01,MRC_01533,ATIVO,FRN_061
2024-08-01,MRC_01534,ATIVO,FRN_037
2024-08-01,MRC_01535,REATIVADO,FRN_185
2024-08-01,MRC_01536,PRE_CHURN,FRN_020
2024-08-01,MRC_01537,ATIVO,FRN_280
2024-08-01,MRC_01538,PRE_CHURN,FRN_103
2024-08-01,MRC_01539,CHURN,FRN_171
2024-08-01,MRC_01540,ATIVO,FRN_101
2024-08-01,MRC_01541,ATIVO,FRN_346
2024-08-01,MRC_01542,CHURN,FRN_169
2024-08-01,MRC_01543,REATIVADO,FRN_129
2024-08-01,MRC_01544,REATIVADO,FRN_155
2024-08-01,MRC_01545,ATIVO,FRN_382
2024-08-01,MRC_01546,ATIVO,FRN_418
2024-08-01,MRC_01547,ATIVO,FRN_394
2024-08-01,MRC_01548,PRE_CHURN,FRN_350
2024-08-01,MRC_01549,ATIVO,FRN_433
2024-08-01,MRC_01550,REATIVADO,FRN_141
2024-08-01,MRC_01551,CHURN,FRN_098
2024-08-01,MRC_01552,ATIVO,FRN_362
2024-08-01,MRC_01553,ATIVO,FRN_310
2024-08-01,MRC_01554,PRE_CHURN,FRN_071
2024-08-01,MRC_01555,ATIVO,FRN_438
2024-08-01,MRC_01556,CHURN,FRN_386
2024-08-01,MRC_01557,PRE_CHURN,FRN_367
2024-08-01,MRC_01558,ATIVO,FRN_379
2024-08-01,MRC_01559,ATIVO,FRN_279
2024-08-01,MRC_01560,REATIVADO,FRN_468
2024-08-01,MRC_01561,ATIVO,FRN_134
2024-08-01,MRC_01562,ATIVO,FRN_005
2024-08-01,MRC_01563,ATIVO,FRN_395
2024-08-01,MRC_01564,REATIVADO,FRN_154
2024-08-01,MRC_01565,ATIVO,FRN_145
2024-08-01,MRC_01566,PRE_CHURN,FRN_422
2024-08-01,MRC_01567,ATIVO,FRN_178
2024-08-01,MRC_01568,ATIVO,FRN_401
2024-08-01,MRC_01569,ATIVO,FRN_207
2024-08-01,MRC_01570,ATIVO,FRN_485
2024-08-01,MRC_01571,CHURN,FRN_208
2024-08-01,MRC_01572,CHURN,FRN_421
2024-08-01,MRC_01573,ATIVO,FRN_297
2024-08-01,MRC_01574,ATIVO,FRN_388
2024-08-01,MRC_01575,CHURN,FRN_336
2024-08-01,MRC_01576,ATIVO,FRN_007
2024-08-01,MRC_01577,ATIVO,FRN_242
2024-08-01,MRC_01578,ATIVO,FRN_335
2024-08-01,MRC_01579,REATIVADO,FRN_263
2024-08-01,MRC_01580,ATIVO,FRN_390
2024-08-01,MRC_01581,PRE_CHURN,FRN_488
2024-08-01,MRC_01582,ATIVO,FRN_077
2024-08-01,MRC_01583,ATIVO,FRN_444
2024-08-01,MRC_01584,ATIVO,FRN_204
2024-08-01,MRC_01585,CHURN,FRN_117
2024-08-01,MRC_01586,CHURN,FRN_117
2024-08-01,MRC_01587,PRE_CHURN,FRN_371
2024-08-01,MRC_01588,CAPTADO,FRN_384
2024-08-01,MRC_01589,ATIVO,FRN_108
2024-08-01,MRC_01590,ATIVO,FRN_243
2024-08-01,MRC_01591,ATIVO,FRN_120
2024-08-01,MRC_01592,CHURN,FRN_265
2024-08-01,MRC_01593,CAPTADO,FRN_301
2024-08-01,MRC_01594,PRE_CHURN,FRN_403
2024-08-01,MRC_01595,ATIVO,FRN_283
2024-08-01,MRC_01596,ATIVO,FRN_388
2024-08-01,MRC_01597,PRE_CHURN,FRN_240
2024-08-01,MRC_01598,ATIVO,FRN_370
2024-08-01,MRC_01599,ATIVO,FRN_417
2024-08-01,MRC_01600,ATIVO,FRN_237
2024-08-01,MRC_01601,CHURN,FRN_175
2024-08-01,MRC_01602,ATIVO,FRN_406
2024-08-01,MRC_01603,ATIVO,FRN_044
2024-08-01,MRC_01604,REATIVADO,FRN_161
2024-08-01,MRC_01605,ATIVO,FRN_434
2024-08-01,MRC_01606,ATIVO,FRN_097
2024-08-01,MRC_01607,ATIVO,FRN_220
2024-08-01,MRC_01608,ATIVO,FRN_395
2024-08-01,MRC_01609,ATIVO,FRN_483
2024-08-01,MRC_01610,REATIVADO,FRN_358
2024-08-01,MRC_01611,ATIVO,FRN_214
2024-08-01,MRC_01612,ATIVO,FRN_108
2024-08-01,MRC_01613,CAPTADO,FRN_225
2024-08-01,MRC_01614,ATIVO,FRN_231
2024-08-01,MRC_01615,ATIVO,FRN_437
2024-08-01,MRC_01616,ATIVO,FRN_286
2024-08-01,MRC_01617,ATIVO,FRN_016
2024-08-01,MRC_01618,ATIVO,FRN_192
2024-08-01,MRC_01619,ATIVO,FRN_072
2024-08-01,MRC_01620,ATIVO,FRN_296
2024-08-01,MRC_01621,ATIVO,FRN_448
2024-08-01,MRC_01622,ATIVO,FRN_066
2024-08-01,MRC_01623,ATIVO,FRN_157
2024-08-01,MRC_01624,PRE_CHURN,FRN_483
2024-08-01,MRC_01625,PRE_CHURN,FRN_378
2024-08-01,MRC_01626,ATIVO,FRN_005
2024-08-01,MRC_01627,CHURN,FRN_256
2024-08-01,MRC_01628,CHURN,FRN_415
2024-08-01,MRC_01629,ATIVO,FRN_338
2024-08-01,MRC_01630,ATIVO,FRN_428
2024-08-01,MRC_01631,CHURN,FRN_182
2024-08-01,MRC_01632,CAPTADO,FRN_174
2024-08-01,MRC_01633,ATIVO,FRN_116
2024-08-01,MRC_01634,CHURN,FRN_215
2024-08-01,MRC_01635,PRE_CHURN,FRN_218
2024-08-01,MRC_01636,ATIVO,FRN_352
2024-08-01,MRC_01637,PRE_CHURN,FRN_386
2024-08-01,MRC_01638,ATIVO,FRN_207
2024-08-01,MRC_01639,CHURN,FRN_391
2024-08-01,MRC_01640,ATIVO,FRN_399
2024-08-01,MRC_01641,ATIVO,FRN_354
2024-08-01,MRC_01642,PRE_CHURN,FRN_276
2024-08-01,MRC_01643,ATIVO,FRN_154
2024-08-01,MRC_01644,ATIVO,FRN_167
2024-08-01,MRC_01645,CAPTADO,FRN_301
2024-08-01,MRC_01646,ATIVO,FRN_012
2024-08-01,MRC_01647,CHURN,FRN_291
2024-08-01,MRC_01648,ATIVO,FRN_403
2024-08-01,MRC_01649,CAPTADO,FRN_017
2024-08-01,MRC_01650,PRE_CHURN,FRN_473
2024-08-01,MRC_01651,ATIVO,FRN_072
2024-08-01,MRC_01652,ATIVO,FRN_079
2024-08-01,MRC_01653,ATIVO,FRN_488
2024-08-01,MRC_01654,ATIVO,FRN_170
2024-08-01,MRC_01655,ATIVO,FRN_291
2024-08-01,MRC_01656,ATIVO,FRN_323
2024-08-01,MRC_01657,PRE_CHURN,FRN_410
2024-08-01,MRC_01658,ATIVO,FRN_309
2024-08-01,MRC_01659,REATIVADO,FRN_468
2024-08-01,MRC_01660,REATIVADO,FRN_312
2024-08-01,MRC_01661,ATIVO,FRN_294
2024-08-01,MRC_01662,CHURN,FRN_444
2024-08-01,MRC_01663,ATIVO,FRN_201
2024-08-01,MRC_01664,REATIVADO,FRN_196
2024-08-01,MRC_01665,ATIVO,FRN_105
2024-08-01,MRC_01666,ATIVO,FRN_486
2024-08-01,MRC_01667,CHURN,FRN_201
2024-08-01,MRC_01668,CHURN,FRN_033
2024-08-01,MRC_01669,ATIVO,FRN_274
2024-08-01,MRC_01670,ATIVO,FRN_198
2024-08-01,MRC_01671,CHURN,FRN_097
2024-08-01,MRC_01672,ATIVO,FRN_244
2024-08-01,MRC_01673,ATIVO,FRN_056
2024-08-01,MRC_01674,ATIVO,FRN_169
2024-08-01,MRC_01675,REATIVADO,FRN_292
2024-08-01,MRC_01676,CHURN,FRN_493
2024-08-01,MRC_01677,CHURN,FRN_232
2024-08-01,MRC_01678,ATIVO,FRN_328
2024-08-01,MRC_01679,PRE_CHURN,FRN_459
2024-08-01,MRC_01680,ATIVO,FRN_156
2024-08-01,MRC_01681,PRE_CHURN,FRN_048
2024-08-01,MRC_01682,ATIVO,FRN_088
2024-08-01,MRC_01683,ATIVO,FRN_054
2024-08-01,MRC_01684,PRE_CHURN,FRN_346
2024-08-01,MRC_01685,ATIVO,FRN_284
2024-08-01,MRC_01686,ATIVO,FRN_091
2024-08-01,MRC_01687,ATIVO,FRN_017
2024-08-01,MRC_01688,REATIVADO,FRN_424
2024-08-01,MRC_01689,ATIVO,FRN_353
2024-08-01,MRC_01690,CAPTADO,FRN_309
2024-08-01,MRC_01691,ATIVO,FRN_251
2024-08-01,MRC_01692,PRE_CHURN,FRN_014
2024-08-01,MRC_01693,CAPTADO,FRN_096
2024-08-01,MRC_01694,REATIVADO,FRN_102
2024-08-01,MRC_01695,CHURN,FRN_036
2024-08-01,MRC_01696,ATIVO,FRN_467
2024-08-01,MRC_01697,PRE_CHURN,FRN_494
2024-08-01,MRC_01698,ATIVO,FRN_198
2024-08-01,MRC_01699,ATIVO,FRN_146
2024-08-01,MRC_01700,ATIVO,FRN_106
2024-08-01,MRC_01701,ATIVO,FRN_120
2024-08-01,MRC_01702,CHURN,FRN_150
2024-08-01,MRC_01703,CHURN,FRN_338
2024-08-01,MRC_01704,CHURN,FRN_269
2024-08-01,MRC_01705,CHURN,FRN_036
2024-08-01,MRC_01706,ATIVO,FRN_233
2024-08-01,MRC_01707,ATIVO,FRN_030
2024-08-01,MRC_01708,ATIVO,FRN_189
2024-08-01,MRC_01709,PRE_CHURN,FRN_266
2024-08-01,MRC_01710,ATIVO,FRN_006
2024-08-01,MRC_01711,CHURN,FRN_088
2024-08-01,MRC_01712,PRE_CHURN,FRN_168
2024-08-01,MRC_01713,PRE_CHURN,FRN_441
2024-08-01,MRC_01714,ATIVO,FRN_466
2024-08-01,MRC_01715,ATIVO,FRN_211
2024-08-01,MRC_01716,ATIVO,FRN_201
2024-08-01,MRC_01717,CHURN,FRN_081
2024-08-01,MRC_01718,ATIVO,FRN_057
2024-08-01,MRC_01719,PRE_CHURN,FRN_067
2024-08-01,MRC_01720,CHURN,FRN_275
2024-08-01,MRC_01721,ATIVO,FRN_215
2024-08-01,MRC_01722,ATIVO,FRN_245
2024-08-01,MRC_01723,ATIVO,FRN_381
2024-08-01,MRC_01724,ATIVO,FRN_036
2024-08-01,MRC_01725,CHURN,FRN_200
2024-08-01,MRC_01726,CAPTADO,FRN_490
2024-08-01,MRC_01727,ATIVO,FRN_463
2024-08-01,MRC_01728,ATIVO,FRN_444
2024-08-01,MRC_01729,ATIVO,FRN_106
2024-08-01,MRC_01730,CAPTADO,FRN_067
2024-08-01,MRC_01731,PRE_CHURN,FRN_446
2024-08-01,MRC_01732,ATIVO,FRN_106
2024-08-01,MRC_01733,PRE_CHURN,FRN_159
2024-08-01,MRC_01734,ATIVO,FRN_222
2024-08-01,MRC_01735,ATIVO,FRN_419
2024-08-01,MRC_01736,CHURN,FRN_364
2024-08-01,MRC_01737,ATIVO,FRN_341
2024-08-01,MRC_01738,ATIVO,FRN_244
2024-08-01,MRC_01739,ATIVO,FRN_082
2024-08-01,MRC_01740,PRE_CHURN,FRN_310
2024-08-01,MRC_01741,ATIVO,FRN_295
2024-08-01,MRC_01742,ATIVO,FRN_481
2024-08-01,MRC_01743,ATIVO,FRN_159
2024-08-01,MRC_01744,ATIVO,FRN_301
2024-08-01,MRC_01745,ATIVO,FRN_104
2024-08-01,MRC_01746,CHURN,FRN_258
2024-08-01,MRC_01747,REATIVADO,FRN_367
2024-08-01,MRC_01748,ATIVO,FRN_351
2024-08-01,MRC_01749,CAPTADO,FRN_235
2024-08-01,MRC_01750,ATIVO,FRN_142
2024-08-01,MRC_01751,ATIVO,FRN_104
2024-08-01,MRC_01752,REATIVADO,FRN_004
2024-08-01,MRC_01753,ATIVO,FRN_074
2024-08-01,MRC_01754,ATIVO,FRN_229
2024-08-01,MRC_01755,ATIVO,FRN_033
2024-08-01,MRC_01756,ATIVO,FRN_423
2024-08-01,MRC_01757,ATIVO,FRN_205
2024-08-01,MRC_01758,PRE_CHURN,FRN_310
2024-08-01,MRC_01759,ATIVO,FRN_414
2024-08-01,MRC_01760,ATIVO,FRN_127
2024-08-01,MRC_01761,ATIVO,FRN_270
2024-08-01,MRC_01762,REATIVADO,FRN_169
2024-08-01,MRC_01763,ATIVO,FRN_467
2024-08-01,MRC_01764,ATIVO,FRN_292
2024-08-01,MRC_01765,ATIVO,FRN_451
2024-08-01,MRC_01766,ATIVO,FRN_252
2024-08-01,MRC_01767,ATIVO,FRN_236
2024-08-01,MRC_01768,CAPTADO,FRN_237
2024-08-01,MRC_01769,ATIVO,FRN_295
2024-08-01,MRC_01770,ATIVO,FRN_021
2024-08-01,MRC_01771,ATIVO,FRN_378
2024-08-01,MRC_01772,PRE_CHURN,FRN_047
2024-08-01,MRC_01773,ATIVO,FRN_148
2024-08-01,MRC_01774,ATIVO,FRN_331
2024-08-01,MRC_01775,ATIVO,FRN_452
2024-08-01,MRC_01776,PRE_CHURN,FRN_471
2024-08-01,MRC_01777,CHURN,FRN_234
2024-08-01,MRC_01778,REATIVADO,FRN_178
2024-08-01,MRC_01779,ATIVO,FRN_359
2024-08-01,MRC_01780,REATIVADO,FRN_432
2024-08-01,MRC_01781,ATIVO,FRN_365
2024-08-01,MRC_01782,ATIVO,FRN_406
2024-08-01,MRC_01783,ATIVO,FRN_153
2024-08-01,MRC_01784,ATIVO,FRN_201
2024-08-01,MRC_01785,CAPTADO,FRN_314
2024-08-01,MRC_01786,ATIVO,FRN_422
2024-08-01,MRC_01787,ATIVO,FRN_415
2024-08-01,MRC_01788,CHURN,FRN_436
2024-08-01,MRC_01789,ATIVO,FRN_090
2024-08-01,MRC_01790,ATIVO,FRN_213
2024-08-01,MRC_01791,CHURN,FRN_128
2024-08-01,MRC_01792,PRE_CHURN,FRN_092
2024-08-01,MRC_01793,ATIVO,FRN_461
2024-08-01,MRC_01794,PRE_CHURN,FRN_317
2024-08-01,MRC_01795,ATIVO,FRN_376
2024-08-01,MRC_01796,ATIVO,FRN_222
2024-08-01,MRC_01797,REATIVADO,FRN_235
2024-08-01,MRC_01798,ATIVO,FRN_197
2024-08-01,MRC_01799,REATIVADO,FRN_467
2024-08-01,MRC_01800,ATIVO,FRN_338
2024-08-01,MRC_01801,PRE_CHURN,FRN_094
2024-08-01,MRC_01802,ATIVO,FRN_358
2024-08-01,MRC_01803,CHURN,FRN_292
2024-08-01,MRC_01804,ATIVO,FRN_049
2024-08-01,MRC_01805,CHURN,FRN_202
2024-08-01,MRC_01806,ATIVO,FRN_358
2024-08-01,MRC_01807,PRE_CHURN,FRN_485
2024-08-01,MRC_01808,PRE_CHURN,FRN_023
2024-08-01,MRC_01809,ATIVO,FRN_123
2024-08-01,MRC_01810,PRE_CHURN,FRN_454
2024-08-01,MRC_01811,ATIVO,FRN_446
2024-08-01,MRC_01812,ATIVO,FRN_081
2024-08-01,MRC_01813,REATIVADO,FRN_141
2024-08-01,MRC_01814,CHURN,FRN_452
2024-08-01,MRC_01815,ATIVO,FRN_322
2024-08-01,MRC_01816,ATIVO,FRN_276
2024-08-01,MRC_01817,ATIVO,FRN_150
2024-08-01,MRC_01818,REATIVADO,FRN_342
2024-08-01,MRC_01819,CHURN,FRN_470
2024-08-01,MRC_01820,PRE_CHURN,FRN_035
2024-08-01,MRC_01821,ATIVO,FRN_358
2024-08-01,MRC_01822,ATIVO,FRN_372
2024-08-01,MRC_01823,ATIVO,FRN_370
2024-08-01,MRC_01824,CHURN,FRN_462
2024-08-01,MRC_01825,CHURN,FRN_112
2024-08-01,MRC_01826,PRE_CHURN,FRN_466
2024-08-01,MRC_01827,CHURN,FRN_253
2024-08-01,MRC_01828,ATIVO,FRN_211
2024-08-01,MRC_01829,PRE_CHURN,FRN_391
2024-08-01,MRC_01830,ATIVO,FRN_284
2024-08-01,MRC_01831,ATIVO,FRN_063
2024-08-01,MRC_01832,PRE_CHURN,FRN_189
2024-08-01,MRC_01833,ATIVO,FRN_040
2024-08-01,MRC_01834,PRE_CHURN,FRN_387
2024-08-01,MRC_01835,PRE_CHURN,FRN_054
2024-08-01,MRC_01836,REATIVADO,FRN_259
2024-08-01,MRC_01837,PRE_CHURN,FRN_393
2024-08-01,MRC_01838,ATIVO,FRN_400
2024-08-01,MRC_01839,ATIVO,FRN_167
2024-08-01,MRC_01840,ATIVO,FRN_210
2024-08-01,MRC_01841,ATIVO,FRN_231
2024-08-01,MRC_01842,ATIVO,FRN_085
2024-08-01,MRC_01843,ATIVO,FRN_130
2024-08-01,MRC_01844,ATIVO,FRN_107
2024-08-01,MRC_01845,ATIVO,FRN_260
2024-08-01,MRC_01846,CAPTADO,FRN_023
2024-08-01,MRC_01847,ATIVO,FRN_237
2024-08-01,MRC_01848,ATIVO,FRN_014
2024-08-01,MRC_01849,ATIVO,FRN_038
2024-08-01,MRC_01850,ATIVO,FRN_328
2024-08-01,MRC_01851,ATIVO,FRN_356
2024-08-01,MRC_01852,ATIVO,FRN_346
2024-08-01,MRC_01853,ATIVO,FRN_384
2024-08-01,MRC_01854,ATIVO,FRN_237
2024-08-01,MRC_01855,ATIVO,FRN_196
2024-08-01,MRC_01856,CAPTADO,FRN_176
2024-08-01,MRC_01857,PRE_CHURN,FRN_382
2024-08-01,MRC_01858,ATIVO,FRN_205
2024-08-01,MRC_01859,PRE_CHURN,FRN_439
2024-08-01,MRC_01860,ATIVO,FRN_100
2024-08-01,MRC_01861,CHURN,FRN_204
2024-08-01,MRC_01862,ATIVO,FRN_020
2024-08-01,MRC_01863,PRE_CHURN,FRN_006
2024-08-01,MRC_01864,ATIVO,FRN_129
2024-08-01,MRC_01865,ATIVO,FRN_059
2024-08-01,MRC_01866,ATIVO,FRN_364
2024-08-01,MRC_01867,ATIVO,FRN_470
2024-08-01,MRC_01868,ATIVO,FRN_070
2024-08-01,MRC_01869,CHURN,FRN_168
2024-08-01,MRC_01870,CHURN,FRN_344
2024-08-01,MRC_01871,PRE_CHURN,FRN_384
2024-08-01,MRC_01872,CHURN,FRN_238
2024-08-01,MRC_01873,ATIVO,FRN_249
2024-08-01,MRC_01874,PRE_CHURN,FRN_237
2024-08-01,MRC_01875,ATIVO,FRN_035
2024-08-01,MRC_01876,ATIVO,FRN_043
2024-08-01,MRC_01877,REATIVADO,FRN_281
2024-08-01,MRC_01878,CAPTADO,FRN_337
2024-08-01,MRC_01879,PRE_CHURN,FRN_125
2024-08-01,MRC_01880,ATIVO,FRN_366
2024-08-01,MRC_01881,ATIVO,FRN_487
2024-08-01,MRC_01882,CHURN,FRN_225
2024-08-01,MRC_01883,CHURN,FRN_072
2024-08-01,MRC_01884,ATIVO,FRN_242
2024-08-01,MRC_01885,PRE_CHURN,FRN_421
2024-08-01,MRC_01886,ATIVO,FRN_143
2024-08-01,MRC_01887,ATIVO,FRN_431
2024-08-01,MRC_01888,CHURN,FRN_083
2024-08-01,MRC_01889,ATIVO,FRN_088
2024-08-01,MRC_01890,CAPTADO,FRN_430
2024-08-01,MRC_01891,ATIVO,FRN_010
2024-08-01,MRC_01892,ATIVO,FRN_311
2024-08-01,MRC_01893,ATIVO,FRN_052
2024-08-01,MRC_01894,PRE_CHURN,FRN_091
2024-08-01,MRC_01895,ATIVO,FRN_151
2024-08-01,MRC_01896,ATIVO,FRN_064
2024-08-01,MRC_01897,ATIVO,FRN_274
2024-08-01,MRC_01898,ATIVO,FRN_380
2024-08-01,MRC_01899,ATIVO,FRN_201
2024-08-01,MRC_01900,ATIVO,FRN_087
2024-08-01,MRC_01901,ATIVO,FRN_040
2024-08-01,MRC_01902,ATIVO,FRN_344
2024-08-01,MRC_01903,ATIVO,FRN_391
2024-08-01,MRC_01904,PRE_CHURN,FRN_006
2024-08-01,MRC_01905,ATIVO,FRN_347
2024-08-01,MRC_01906,ATIVO,FRN_140
2024-08-01,MRC_01907,ATIVO,FRN_079
2024-08-01,MRC_01908,CHURN,FRN_226
2024-08-01,MRC_01909,REATIVADO,FRN_184
2024-08-01,MRC_01910,CHURN,FRN_092
2024-08-01,MRC_01911,REATIVADO,FRN_111
2024-08-01,MRC_01912,ATIVO,FRN_366
2024-08-01,MRC_01913,CHURN,FRN_018
2024-08-01,MRC_01914,ATIVO,FRN_458
2024-08-01,MRC_01915,ATIVO,FRN_346
2024-08-01,MRC_01916,ATIVO,FRN_273
2024-08-01,MRC_01917,ATIVO,FRN_111
2024-08-01,MRC_01918,REATIVADO,FRN_227
2024-08-01,MRC_01919,ATIVO,FRN_357
2024-08-01,MRC_01920,CAPTADO,FRN_025
2024-08-01,MRC_01921,REATIVADO,FRN_429
2024-08-01,MRC_01922,PRE_CHURN,FRN_326
2024-08-01,MRC_01923,REATIVADO,FRN_416
2024-08-01,MRC_01924,CHURN,FRN_268
2024-08-01,MRC_01925,ATIVO,FRN_329
2024-08-01,MRC_01926,ATIVO,FRN_340
2024-08-01,MRC_01927,ATIVO,FRN_367
2024-08-01,MRC_01928,CHURN,FRN_338
2024-08-01,MRC_01929,CAPTADO,FRN_460
2024-08-01,MRC_01930,CAPTADO,FRN_053
2024-08-01,MRC_01931,ATIVO,FRN_200
2024-08-01,MRC_01932,ATIVO,FRN_354
